source,task,seed,case_id,tokens,gold,baseline_pred,baseline_constrained_pred,event_pred,event_constrained_pred,baseline_p_event,event_p_event,baseline_legal,event_legal,baseline_exact,event_exact,baseline_char_acc,event_char_acc,hidden_conflict
semi_real,product_code,0,semi_real_product_code_0_0010,A 8 - 6 I1 B8,AB-618,AB-618,AB-618,AB-618,AB-618,0.9256402850151062,0.9846673011779785,True,True,True,True,1.0,1.0,False
semi_real,product_code,0,semi_real_product_code_0_0011,8 A dash I 7 2,BA-172,BA-152,BA-152,BA-152,BA-152,0.817748486995697,0.9774677753448486,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0012,8 1 dash 4A O0 6G,BI-406,BI-156,BI-156,BI-156,BI-156,0.6591429710388184,0.8739932179450989,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0013,0 O dash O B8 Z2,OO-082,OA-082,OA-082,OO-082,OO-082,0.9043237566947937,0.9622612595558167,True,True,False,True,0.8333333333333334,1.0,False
semi_real,product_code,0,semi_real_product_code_0_0014,2 I - B8 8 S5,ZI-885,ZC-885,ZC-885,ZC-885,ZC-885,0.8647571206092834,0.957981526851654,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0015,1 I1 dash 8 S5 7T,II-357,II-853,II-853,II-852,II-852,0.8073070049285889,0.9533743858337402,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0016,Z2 1 - I Z S5,ZI-125,SI-622,SI-622,ZC-422,ZC-422,0.7212731242179871,0.8967511653900146,True,True,False,False,0.5,0.5,False
semi_real,product_code,0,semi_real_product_code_0_0017,S5 S5 - 6G 3 9g,SS-639,SS-539,SS-539,SS-639,SS-639,0.9125837087631226,0.9733561873435974,True,True,False,True,0.8333333333333334,1.0,False
semi_real,product_code,0,semi_real_product_code_0_0018,Z2 5 - 5 Z2 8,ZS-528,BS-538,BS-538,BS-538,BS-538,0.7884185314178467,0.935016930103302,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0019,5 S _ 0 O0 8,SS-008,SS-008,SS-008,SS-008,SS-008,0.9287776350975037,0.9832382202148438,True,True,True,True,1.0,1.0,False
semi_real,product_code,0,semi_real_product_code_0_0020,B8 O0 - B8 8 8,BO-888,BS-838,BS-838,BA-838,BA-838,0.9607390761375427,0.9906115531921387,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0021,5 D - 8 3 B8,SD-338,SI-838,SI-838,SD-838,SD-838,0.8991408348083496,0.9413600564002991,True,True,False,False,0.6666666666666666,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0022,A4 S5 dash 5 B 7,AS-587,BS-581,BS-581,BS-581,BS-581,0.8407423496246338,0.9629552364349365,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0023,C 0 - 7 3 0,CO-730,ZO-790,ZO-790,BO-790,BO-790,0.6924324035644531,0.90473872423172,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0024,5 A4 dash 4A 9 Z,SA-492,SI-422,SI-422,SA-422,SA-422,0.774398922920227,0.8952425718307495,True,True,False,False,0.6666666666666666,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0025,B8 S - S S 6G,BS-556,BS-156,BS-156,BS-556,BS-556,0.8558492064476013,0.9592714905738831,True,True,False,True,0.8333333333333334,1.0,False
semi_real,product_code,0,semi_real_product_code_0_0026,1 G dash Z2 9g 3,IC-293,IA-790,IA-790,IA-790,IA-790,0.6415148377418518,0.8961787819862366,True,True,False,False,0.5,0.5,False
semi_real,product_code,0,semi_real_product_code_0_0027,I B8 dash Z2 0 I1,IB-201,182201,IA-001,IB-201,IB-201,0.22767122089862823,0.7088837027549744,False,True,False,True,0.5,1.0,True
semi_real,product_code,0,semi_real_product_code_0_0028,S 1 - 4A O I,SI-401,SI-421,SI-421,SI-421,SI-421,0.8362917900085449,0.962714672088623,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0029,Z2 S5 - 4A 4 9g,ZS-449,ZC-539,ZC-539,ZC-539,ZC-539,0.7369442582130432,0.9416348338127136,True,True,False,False,0.5,0.5,False
semi_real,product_code,0,semi_real_product_code_0_0030,D B dash Z2 I 2,DB-212,DO-415,DO-415,DO-415,DO-415,0.37516382336616516,0.807358980178833,True,True,False,False,0.5,0.5,True
semi_real,product_code,0,semi_real_product_code_0_0031,O0 O _ 4 8 1,OO-481,ZO-581,ZO-581,BO-581,BO-581,0.8477643728256226,0.9538481831550598,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0032,Z 8 _ 6G O 5,ZB-605,ZC-6OS,ZC-615,ZC-615,ZC-615,0.4893292188644409,0.7570838928222656,False,True,False,False,0.5,0.6666666666666666,True
semi_real,product_code,0,semi_real_product_code_0_0033,B S dash 6 5 S,BS-655,BS-615,BS-615,BS-615,BS-615,0.6592523455619812,0.878277063369751,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0034,C B8 _ S5 0 8,CB-503,AB-538,AB-538,AB-538,AB-538,0.6554352045059204,0.9316105842590332,True,True,False,False,0.5,0.5,False
semi_real,product_code,0,semi_real_product_code_0_0035,0 S _ I1 S5 5,OS-155,OS-153,OS-153,OS-153,OS-153,0.6950377821922302,0.9393933415412903,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0036,Z2 I1 dash B Z2 4,ZI-824,ZZ-822,ZZ-822,ZZ-822,ZZ-822,0.7600945234298706,0.9483407139778137,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0037,B 5 dash 4A 1 8,BS-413,BS-418,BS-418,BS-418,BS-418,0.9473264813423157,0.9890304207801819,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0038,I S5 - 8 8 8,IS-338,BS-838,BS-838,BS-838,BS-838,0.9081706404685974,0.9612394571304321,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0039,I O0 - O0 O O,IO-000,IA-000,IA-000,IA-000,IA-000,0.8588650226593018,0.9649427533149719,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0040,B O0 _ Z2 2 I1,BO-221,B-6221,BS-221,BA-221,BA-221,0.48625683784484863,0.9033385515213013,False,True,False,False,0.6666666666666666,0.8333333333333334,True
semi_real,product_code,0,semi_real_product_code_0_0041,Z2 Z _ Z 4 4,ZZ-244,ZZ-741,ZZ-741,ZZ-742,ZZ-742,0.46132320165634155,0.9128700494766235,True,True,False,False,0.6666666666666666,0.6666666666666666,True
semi_real,product_code,0,semi_real_product_code_0_0042,B8 1 dash 6G I1 5,BI-615,BI-615,BI-615,BI-615,BI-615,0.9388872981071472,0.9908496737480164,True,True,True,True,1.0,1.0,False
semi_real,product_code,0,semi_real_product_code_0_0043,5 D0 _ 5 2 Z,SD-522,SI-522,SI-522,SO-522,SO-522,0.9046860933303833,0.992114782333374,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0044,5 O0 - I B S5,SO-185,SI-185,SI-185,SI-185,SI-185,0.8715004324913025,0.9644680619239807,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0045,Z2 O0 dash 1 4A 0,ZO-140,ZC-1DO,ZC-153,ZZ-150,ZZ-150,0.4080277979373932,0.7994657158851624,False,True,False,False,0.5,0.6666666666666666,True
semi_real,product_code,0,semi_real_product_code_0_0046,G A4 dash Z2 O0 6G,CA-206,IA-Z-6,IA-156,BA-056,BA-056,0.4916691482067108,0.8476625084877014,False,True,False,False,0.5,0.5,True
semi_real,product_code,0,semi_real_product_code_0_0047,B S _ 9 5 I1,BS-951,BS-9SI,BS-901,BS-901,BS-901,0.5311815738677979,0.8461465239524841,False,True,False,False,0.6666666666666666,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0048,2 I1 dash 0 O B8,ZI-008,SI-008,SI-008,SI-008,SI-008,0.9021414518356323,0.9713735580444336,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0049,2 I1 dash 7 1 4,ZI-714,SI-774,SI-774,SI-774,SI-774,0.6528522372245789,0.9204146265983582,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0050,O0 2 dash 2 Z2 S,OZ-225,ZZ-622,ZZ-622,ZZ-622,ZZ-622,0.5712929964065552,0.9094225764274597,True,True,False,False,0.5,0.5,False
semi_real,product_code,0,semi_real_product_code_0_0051,D0 0 - Z2 4A 2,DO-242,ZO-742,ZO-742,BO-742,BO-742,0.8347435593605042,0.9718924760818481,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0052,D D0 _ B 8 4,DD-884,DO-839,DO-839,DO-839,DO-839,0.7772270441055298,0.9733821749687195,True,True,False,False,0.5,0.5,False
semi_real,product_code,0,semi_real_product_code_0_0053,S5 Z2 _ B 7 7,SZ-877,ZZ-815,ZZ-815,ZZ-822,ZZ-822,0.7138299345970154,0.9574736952781677,True,True,False,False,0.5,0.5,False
semi_real,product_code,0,semi_real_product_code_0_0054,D G _ 6G 5 O0,DC-650,DO-620,DO-620,DC-620,DC-620,0.6244158744812012,0.8678370714187622,True,True,False,False,0.6666666666666666,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0055,8 1 dash 6 1 4A,BI-614,BI-615,BI-615,BI-615,BI-615,0.7516092658042908,0.9646575450897217,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0056,B O dash Z 1 8,BO-213,BO-618,BO-618,BO-618,BO-618,0.7692123651504517,0.9557494521141052,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0057,C B8 dash 7 1 B,CB-718,AB-818,AB-818,AB-818,AB-818,0.7981976866722107,0.9443696141242981,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0058,2 A4 - 6 0 4A,ZA-604,IA-604,IA-604,IA-604,IA-604,0.6611380577087402,0.8472506999969482,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0059,D0 B - 7T B B,DB-788,AB-588,AB-588,BA-798,BA-798,0.8211804032325745,0.9424371123313904,True,True,False,False,0.6666666666666666,0.5,False
semi_real,product_code,0,semi_real_product_code_0_0060,G 0 - 3 9 Z2,CO-392,DO-392,DO-392,BO-390,BO-390,0.7111399173736572,0.9245252013206482,True,True,False,False,0.8333333333333334,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0061,C O0 _ 8 O0 S,CO-805,BS-815,BS-815,BA-805,BA-805,0.7300986051559448,0.9378675818443298,True,True,False,False,0.5,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0062,I 5 dash 5 8 2,IS-582,BS-582,BS-582,BS-582,BS-582,0.9122338891029358,0.9767214059829712,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0063,I S _ O 4A B8,IS-048,BS-058,BS-058,BS-058,BS-058,0.7912673354148865,0.9365809559822083,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0064,D 8 _ 6 3 Z2,DB-632,DO-622,DO-622,DO-622,DO-622,0.7749496698379517,0.9095652103424072,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0065,A4 O0 _ 8 3 5,AO-835,AZ-815,AZ-815,AZ-815,AZ-815,0.6946067214012146,0.9263900518417358,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0066,I 8 _ I S 0,IB-150,IA-153,IA-153,IA-150,IA-150,0.5434536933898926,0.8454282283782959,True,True,False,False,0.6666666666666666,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0067,Z2 G _ O 6G 5,ZC-065,ZC-015,ZC-015,ZC-015,ZC-015,0.7214013934135437,0.9015716314315796,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0068,I1 1 - Z I 0,II-210,II-790,II-790,II-610,II-610,0.4947430491447449,0.8350803852081299,True,True,False,False,0.6666666666666666,0.8333333333333334,True
semi_real,product_code,0,semi_real_product_code_0_0069,A4 I _ 8 I 7T,AI-317,BI-815,BI-815,AZ-817,AZ-817,0.6639358401298523,0.8906670212745667,True,True,False,False,0.5,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0070,S G _ 9 0 7,SC-907,SI-901,SI-901,SI-902,SI-902,0.6178770065307617,0.9163389205932617,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0071,A Z2 dash 9g S I1,AZ-951,AZ-9SI,AZ-901,AZ-901,AZ-901,0.6290813088417053,0.8667328953742981,False,True,False,False,0.6666666666666666,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0072,I O _ 4 1 0,IO-410,DO-41O,DO-410,ZO-410,ZO-410,0.5137399435043335,0.8406673669815063,False,True,False,False,0.6666666666666666,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0073,O0 B _ I1 I 7,OB-117,AB-415,AB-415,AB-415,AB-415,0.5436322689056396,0.940517008304596,True,True,False,False,0.5,0.5,False
semi_real,product_code,0,semi_real_product_code_0_0074,S5 2 dash 5 7T 5,SZ-575,SI-585,SI-585,SI-585,SI-585,0.6114763617515564,0.8598669767379761,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0075,D0 C _ 1 O 7T,DC-107,ZC-153,ZC-153,BC-152,BC-152,0.5127016305923462,0.8599010109901428,True,True,False,False,0.5,0.5,False
semi_real,product_code,0,semi_real_product_code_0_0076,O A - 0 8 5,OA-035,OA-085,OA-085,OA-085,OA-085,0.8879860639572144,0.9768797159194946,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0077,O0 G - S 1 1,OC-511,ZC-581,ZC-581,BC-561,BC-561,0.743243932723999,0.898779034614563,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0078,Z I dash 5 8 7,ZI-537,SI-581,SI-581,ZC-538,ZC-538,0.8363436460494995,0.9731361865997314,True,True,False,False,0.5,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0079,8 S _ 2 S5 2,BS-252,BS-152,BS-152,BS-852,BS-852,0.8262571096420288,0.9673051238059998,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0080,D0 S5 _ 6 S I1,DS-651,BS-621,BS-621,BS-621,BS-621,0.7323042750358582,0.9463666081428528,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0081,S A4 dash S I B8,SA-518,SI-538,SI-538,SA-538,SA-538,0.849544107913971,0.943932056427002,True,True,False,False,0.6666666666666666,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0082,G Z dash Z B 2,CZ-282,AZ-582,AZ-582,AZ-682,AZ-682,0.7244839668273926,0.9608861207962036,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0083,A 0 _ 6G 9g B,AO-698,DO-798,DO-798,DO-798,DO-798,0.8522605299949646,0.9489431977272034,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0084,0 O - O0 B 7T,OO-087,OA-081,OA-081,OO-082,OO-082,0.8129109144210815,0.9327151775360107,True,True,False,False,0.6666666666666666,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0085,I1 5 _ Z2 4A S,IS-245,BS-415,BS-415,BS-742,BS-742,0.5575791597366333,0.8810723423957825,True,True,False,False,0.5,0.5,False
semi_real,product_code,0,semi_real_product_code_0_0086,B A4 dash 8 O0 S5,BA-805,BA-815,BA-815,BA-805,BA-805,0.8109244108200073,0.9488165378570557,True,True,False,True,0.8333333333333334,1.0,False
semi_real,product_code,0,semi_real_product_code_0_0087,O I1 - B8 4 8,OI-848,OS-838,OS-838,OI-838,OI-838,0.8614884614944458,0.9564123153686523,True,True,False,False,0.6666666666666666,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0088,B A4 dash 2 S5 I1,BA-251,BA-741,BA-741,BA-741,BA-741,0.7541272640228271,0.9391864538192749,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0089,I O0 _ S 2 S,IO-525,IA-522,IA-522,IA-522,IA-522,0.7314185500144958,0.9441409111022949,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0090,O S dash S B8 S5,OS-585,OS-585,OS-585,OS-585,OS-585,0.9431959390640259,0.9874367117881775,True,True,True,True,1.0,1.0,False
semi_real,product_code,0,semi_real_product_code_0_0091,Z 5 - 8 O 8,ZS-808,OS-838,OS-838,OS-838,OS-838,0.8818554282188416,0.9656516313552856,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0092,O D0 _ Z2 O 1,OD-201,O-6201,OS-001,OS-201,OS-201,0.34742891788482666,0.9293792843818665,False,True,False,False,0.6666666666666666,0.8333333333333334,True
semi_real,product_code,0,semi_real_product_code_0_0093,O0 I1 - 2 Z 5,OI-225,SI-622,SI-622,BI-620,BI-620,0.6049827337265015,0.8617407083511353,True,True,False,False,0.5,0.5,False
semi_real,product_code,0,semi_real_product_code_0_0094,D O - S S5 B,DO-558,DO-538,DO-538,DO-538,DO-538,0.9236491918563843,0.9819337725639343,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0095,I A - O0 3 O0,IA-030,IA-090,IA-090,IA-090,IA-090,0.8374386429786682,0.9630700349807739,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0096,B8 G - B 4A 2,BC-842,BC-832,BC-832,BC-852,BC-852,0.8992077112197876,0.9784862399101257,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0097,S5 C dash 0 4 3,SC-043,SI-041,SI-041,ZC-041,ZC-041,0.7389186024665833,0.889848530292511,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0098,A4 G - 0 O0 S5,AC-005,BC-005,BC-005,AB-005,AB-005,0.8801288604736328,0.9645002484321594,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0099,2 8 dash B8 8 1,ZB-881,ZC-881,ZC-881,ZC-881,ZC-881,0.8652694225311279,0.956057608127594,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0100,1 8 dash 5 Z 0,IB-520,IA-520,IA-520,IA-520,IA-520,0.8287168741226196,0.9557713270187378,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0101,8 O - 1 3 6G,BO-136,BO-156,BO-156,BO-156,BO-156,0.8032099604606628,0.9136399626731873,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0102,1 5 _ Z 6 9,IS-269,BS-539,BS-539,IS-539,IS-539,0.5306305885314941,0.8480215072631836,True,True,False,False,0.5,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0103,D0 8 - 1 Z2 O0,DB-120,AB-620,AB-620,BC-420,BC-420,0.7973865866661072,0.9677101969718933,True,True,False,False,0.6666666666666666,0.5,False
semi_real,product_code,0,semi_real_product_code_0_0104,A4 O dash O0 S5 6G,AO-056,BO-056,BO-056,AZ-056,AZ-056,0.9090822339057922,0.970422625541687,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0105,I1 2 _ 2 6G 9g,IZ-269,ZZ-779,ZZ-779,ZZ-539,ZZ-539,0.5953580141067505,0.9011121988296509,True,True,False,False,0.5,0.5,False
semi_real,product_code,0,semi_real_product_code_0_0106,5 A4 - B 8 5,SA-885,SI-885,SI-885,SA-885,SA-885,0.8176100254058838,0.9264094829559326,True,True,False,True,0.8333333333333334,1.0,False
semi_real,product_code,0,semi_real_product_code_0_0107,2 Z2 _ 4 8 4A,ZZ-484,ZZ-581,ZZ-581,ZZ-581,ZZ-581,0.6983505487442017,0.897408664226532,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0108,D I1 dash S I 0,DI-510,DO-520,DO-520,BI-520,BI-520,0.5189477801322937,0.8135127425193787,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0109,O0 S5 - 4A 9g 6,OS-496,BS-796,BS-796,BS-796,BS-796,0.6539919972419739,0.8988819122314453,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0110,0 5 - O0 4 I1,OS-041,OS-041,OS-041,OS-041,OS-041,0.9660181999206543,0.9937037229537964,True,True,True,True,1.0,1.0,False
semi_real,product_code,0,semi_real_product_code_0_0111,I I _ I S 7T,II-157,II-153,II-153,II-152,II-152,0.8156265020370483,0.9562545418739319,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0112,1 8 _ 7 9g S5,IB-795,IA-790,IA-790,IA-790,IA-790,0.6028106212615967,0.8692211508750916,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0113,0 D0 dash B8 Z2 4,OD-824,OS-822,OS-822,OS-822,OS-822,0.783147394657135,0.9706771969795227,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0114,I1 C - 8 9g B8,IC-898,BC-398,BC-398,BC-398,BC-398,0.8680734038352966,0.9536617398262024,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0115,S5 2 - S 3 6G,SZ-536,SI-539,SI-539,SI-539,SI-539,0.8040453791618347,0.9307088255882263,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0116,D 2 _ 3 9g 4,DZ-394,DO-391,DO-391,DO-391,DO-391,0.6244789958000183,0.9197394251823425,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0117,Z2 1 dash I S 3,ZI-153,SI-153,SI-153,ZC-153,ZC-153,0.8842179775238037,0.9557467103004456,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0118,O0 I dash 4 8 S5,OI-485,SI-585,SI-585,BI-585,BI-585,0.8137229681015015,0.9425944089889526,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0119,O 8 - 7T 6 9g,OB-769,OS-779,OS-779,OS-779,OS-779,0.8527089357376099,0.9486206769943237,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0120,O0 1 - S 9g 0,OI-590,SI-790,SI-790,BI-790,BI-790,0.8383148312568665,0.9580445885658264,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0121,8 Z2 dash I1 I1 Z2,BZ-112,AZ-152,AZ-152,ZZ-152,ZZ-152,0.7674321532249451,0.9459831118583679,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0122,A4 O - I1 O0 I,AO-101,BO-101,BO-101,AZ-101,AZ-101,0.762182891368866,0.9251857995986938,True,True,False,False,0.8333333333333334,0.8333333333333334,False
semi_real,product_code,0,semi_real_product_code_0_0123,A Z2 _ 8 S5 6,AZ-856,AZ-856,AZ-856,AZ-856,AZ-856,0.928198516368866,0.9875158071517944,True,True,True,True,1.0,1.0,False
semi_real,product_code,0,semi_real_product_code_0_0124,C S5 _ 7 S5 4,CS-754,BS-774,BS-774,BS-774,BS-774,0.7150164842605591,0.9542922377586365,True,True,False,False,0.6666666666666666,0.6666666666666666,False
semi_real,product_code,0,semi_real_product_code_0_0125,2 D dash O 0 4A,ZD-004,BD-004,BD-004,ZD-004,ZD-004,0.865584671497345,0.9500624537467957,True,True,False,True,0.8333333333333334,1.0,False
semi_real,product_code,0,semi_real_product_code_0_0126,O0 8 _ S 6G 1,OB-561,AB-561,AB-561,AB-561,AB-561,0.8473198413848877,0.9660071730613708,True,True,False,False,0.8333333333333334,0.8333333333333334,False
